Date,Purchaser Name,Denomination
Date,of Purchase Purchaser,Denomination
05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT,10000000
05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT,10000000
05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT,10000000
05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT,10000000
05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT,10000000
05/Oct/2023,GOURAV RAJESH,100000
05/Oct/2023,GOURAV RAJESH,100000
05/Oct/2023,GOURAV RAJESH,100000
05/Oct/2023,GOURAV RAJESH,100000
05/Oct/2023,GOURAV RAJESH,100000
05/Oct/2023,HITESH D,100000
05/Oct/2023,HITESH D,100000
05/Oct/2023,HITESH D,1000000
05/Oct/2023,HITESH D,1000000
05/Oct/2023,HITESH D,100000
05/Oct/2023,HITESH D,100000
05/Oct/2023,HITESH D,100000
05/Oct/2023,HITESH D SHAH,1000000
05/Oct/2023,HITESH D SHAH,100000
05/Oct/2023,HITESH D SHAH,100000
05/Oct/2023,HITESH D SHAH,100000
05/Oct/2023,HITESH D SHAH,100000
05/Oct/2023,HITESH D SHAH,1000000
05/Oct/2023,HITESH D SHAH,100000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,IPCA LABORATORIES,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,1000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,100000
05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT,10000000
05/Oct/2023,NIKHIL SUNIL,100000
05/Oct/2023,NIKHIL SUNIL,100000
05/Oct/2023,NIKHIL SUNIL,100000
05/Oct/2023,NIKHIL SUNIL,100000
05/Oct/2023,NIKHIL SUNIL,100000
05/Oct/2023,RACHIT KAILASH,100000
05/Oct/2023,RACHIT KAILASH,100000
05/Oct/2023,RACHIT KAILASH,100000
05/Oct/2023,RACHIT KAILASH,100000
05/Oct/2023,RACHIT KAILASH,100000
05/Oct/2023,RUPA H,100000
05/Oct/2023,RUPA H,100000
05/Oct/2023,RUPA H,1000000
05/Oct/2023,RUPA H,100000
05/Oct/2023,RUPA H,100000
05/Oct/2023,RUPA H,100000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,10000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,100000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,10000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,100000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,10000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,1000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,10000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,1000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,10000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,10000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,10000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,10000000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,100000
05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS,1000000
05/Oct/2023,TRIDENT LIMITED {FORMERLY ABHISHEK INDUS TRIES,10000000
05/Oct/2023,TRIDENT LIMITED {FORMERLY ABHISHEK INDUS TRIES,10000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,10000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,1000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,10000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,1000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,10000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,10000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,10000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,1000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,1000000
05/Oct/2023,VEERABHADRAPPA SANGAPPA AND,1000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
05/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,DHARIWAL INFRASTRUCTURE,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HALDIA ENERGY,10000000
06/Oct/2023,HIMALAYAN ENDEAVOUR PVT,100000
06/Oct/2023,HIMALAYAN ENDEAVOUR PVT,100000
06/Oct/2023,HIMALAYAN ENDEAVOUR PVT,100000
06/Oct/2023,HIMALAYAN ENDEAVOUR PVT,10000000
06/Oct/2023,HIMALAYAN ENDEAVOUR PVT,100000
06/Oct/2023,HIMALAYAN ENDEAVOUR PVT,100000
06/Oct/2023,HIMALAYAN ENDEAVOUR PVT,100000
06/Oct/2023,HIMALAYAN ENDEAVOUR PVT,100000
06/Oct/2023,HIMALAYAN ENDEAVOUR PVT,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,JINDAL STEEL AND POWER,10000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,M/S. RAMESH AGARWAL C S BOTTLING,1000000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,1000000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,1000000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,1000000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,1000000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,100000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,1000000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,1000000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,1000000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,1000000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,100000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,100000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,100000
06/Oct/2023,MONALISA BOTTLING INDUSTRIES PVT,100000
06/Oct/2023,RAJESH MANNALAL,10000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,1000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,1000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,1000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,1000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,10000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,10000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,1000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,10000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,10000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,1000000
06/Oct/2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES,10000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,10000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,10000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,10000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,10000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,10000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,TRANSWAYS EXIM PRIVATE,1000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
06/Oct/2023,YASHODA SUPER SPECIALITY,10000000
07/Oct/2023,GVPR ENGINEERS,10000000
07/Oct/2023,GVPR ENGINEERS,10000000
07/Oct/2023,GVPR ENGINEERS,10000000
07/Oct/2023,GVPR ENGINEERS,10000000
07/Oct/2023,GVPR ENGINEERS,10000000
07/Oct/2023,HIMANGA MERCANTILES PVT,1000000
07/Oct/2023,HIMANGA MERCANTILES PVT,100000
07/Oct/2023,HIMANGA MERCANTILES PVT,100000
07/Oct/2023,HIMANGA MERCANTILES PVT,100000
07/Oct/2023,HIMANGA MERCANTILES PVT,100000
07/Oct/2023,HIMANGA MERCANTILES PVT,100000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,10000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,10000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,10000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MKJ ENTERPRISES,1000000
07/Oct/2023,MR. SAMEER,1000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,NATCO PHARMA,10000000
07/Oct/2023,RAUNAK PROPERTIES PVT.,1000000
07/Oct/2023,RAUNAK PROPERTIES PVT.,1000000
07/Oct/2023,RAUNAK PROPERTIES PVT.,1000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
07/Oct/2023,WESTERN UP POWER TRANSMISSION COMPANY LI,10000000
09/Oct/2023,B.DAS AND ASSOCIATES PVT.,10000000
09/Oct/2023,BAIN GLOBAL RESOURCES,10000000
09/Oct/2023,BAIN GLOBAL RESOURCES,10000000
09/Oct/2023,BAIN GLOBAL RESOURCES,10000000
09/Oct/2023,BAIN GLOBAL RESOURCES,10000000
09/Oct/2023,BAIN GLOBAL RESOURCES,10000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,CASTLE LIQUORS PRIVATE,1000000
09/Oct/2023,GALAXY C.S. BOTTLING,1000000
09/Oct/2023,GALAXY C.S. BOTTLING,1000000
09/Oct/2023,GALAXY C.S. BOTTLING,1000000
